slide,field,dx,dy,rotation_deg,scale_x,scale_y,shear_deg,score,camera,spectral
19,1,-25.925693673220735,5.320732076915191,-2.426701537280246,1.0078489688814418,0.9882893498024016,0.24975026079539625,3561590016.0,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-1_camera-YFP.nd2,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-1_spectral-yellow.nd2
19,2,-26.91824178654533,5.102113987625876,-1.6699192996817973,1.0189240312044985,0.9863730617813768,1.7128094883212566,5934719488.0,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-2_camera-YFP.nd2,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-2_spectral-yellow.nd2
19,3,-27.541623535255788,5.343801021490634,-2.319124642394679,1.0185608147383745,0.9839424480298425,0.4833905895096608,4308136960.0,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-3_camera-YFP.nd2,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-3_spectral-yellow.nd2
19,4,-26.447827316893708,6.514212069057472,-2.3453527509544903,1.0073510150366034,0.9854103293972658,0.07095488195909874,5435029504.0,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-4_camera-YFP.nd2,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-4_spectral-yellow.nd2
19,5,-27.890421366110523,5.496930460323836,-2.732226356049966,1.0103988414824778,0.9794416967898373,-1.3709427522458428,5475744256.0,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-5_camera-YFP.nd2,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-5_spectral-yellow.nd2
19,6,-26.6402491691558,6.3100710880496305,-2.483913390983107,1.017807699496917,0.9841376295604025,-0.02118185925050973,6118095872.0,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-6_camera-YFP.nd2,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-6_spectral-yellow.nd2
21,14,-26.550622221215804,6.6939141825195305,-2.3074257204795208,1.0069574670221981,0.9848890274098723,0.13775069094410905,5692374016.0,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-21_field-14_camera-YFP.nd2,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-21_field-14_spectral-yellow.nd2
