metric,value
mean_displacement,0.4044884741306305
max_displacement,9.319680213928223
std_displacement,1.0265642404556274
median_displacement,0.0051696039736270905
pct_large_deformation,1.1478424072265625
mean_jacobian,1.000000238418579
std_jacobian,0.0788731798529625
min_jacobian,0.4985131025314331
pct_folding,0.0
