slide,field,dx,dy,rotation_deg,scale_x,scale_y,shear_deg,score,camera,spectral
19,1,-19.991085651032087,2.3700093799936317,-2.535789330998578,1.0104268797423477,0.9778568995874211,0.47223770282139216,2913406720.0,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-1_camera-FITC.nd2,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-1_spectral-green.nd2
19,2,-21.65259055338398,3.279440985702324,-2.619523205338069,1.0159915003218463,0.9786473216982079,0.0310734602362566,6180107264.0,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-2_camera-FITC.nd2,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-2_spectral-green.nd2
19,3,-20.894069520685406,2.385634110636685,-2.870620481950081,1.0069692793771066,0.982914782049951,-0.07084963618488015,3950256640.0,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-3_camera-FITC.nd2,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-3_spectral-green.nd2
19,4,-20.835755643221145,2.856231940914746,-2.4781078311158473,1.0041184172332405,0.9841209533168493,-0.1575906671565303,5067566592.0,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-4_camera-FITC.nd2,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-4_spectral-green.nd2
19,5,-20.652754420226643,2.3113407330202613,-2.561053280397045,1.0085172446755297,0.9922629450975795,-0.19290217609785065,5208994304.0,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-5_camera-FITC.nd2,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-5_spectral-green.nd2
19,6,-20.694002234448895,3.484738183706166,-2.289615167681088,1.010549790834943,0.9816110250176805,2.3964193006894097e-05,5176591872.0,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-6_camera-FITC.nd2,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-6_spectral-green.nd2
21,14,-20.44134956913549,4.128807936391715,-2.390195698268002,1.0099598286173366,0.9843094507890313,0.32602424349397746,4801061376.0,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-21_field-14_camera-FITC.nd2,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-21_field-14_spectral-green.nd2
