file,mode,slide,field,camera,spectral,dx,dy,rotation_deg,scale_x,scale_y,shear_deg,score,m00,m01,m02,m10,m11,m12,m20,m21,m22,is_inlier,dx_inlier,dy_inlier,rotation_deg_inlier,scale_x_inlier,scale_y_inlier,shear_deg_inlier
batch_affine_results/green/slide-19_field-1/best_affine.txt,green,19,1,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-1_camera-FITC.nd2,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-1_spectral-green.nd2,-19.9911,2.37,-2.535789,1.010427,0.977857,0.472238,2913406720.0,1.00943745,0.05158381,-35.6125294,-0.04470475,0.97653089,19.82251589,0.0,0.0,1.0,False,False,True,True,True,True,True
batch_affine_results/green/slide-19_field-2/best_affine.txt,green,19,2,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-2_camera-FITC.nd2,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-2_spectral-green.nd2,-21.6526,3.2794,-2.619523,1.015992,0.978647,0.031073,6180107264.0,1.01492984,0.04527792,-37.06577847,-0.04643424,0.97759951,20.90113409,0.0,0.0,1.0,False,False,True,True,False,True,True
batch_affine_results/green/slide-19_field-3/best_affine.txt,green,19,3,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-3_camera-FITC.nd2,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-3_spectral-green.nd2,-20.8941,2.3856,-2.87062,1.006969,0.982915,-0.07085,3950256640.0,1.0057057,0.04798156,-34.63800963,-0.05042985,0.98174375,19.96927545,0.0,0.0,1.0,False,True,True,False,True,True,True
batch_affine_results/green/slide-19_field-4/best_affine.txt,green,19,4,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-4_camera-FITC.nd2,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-4_spectral-green.nd2,-20.8358,2.8562,-2.478108,1.004118,0.984121,-0.157591,5067566592.0,1.00317938,0.03979186,-31.83639253,-0.04341573,0.98332003,18.24073,0.0,0.0,1.0,True,True,True,True,True,True,True
batch_affine_results/green/slide-19_field-5/best_affine.txt,green,19,5,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-5_camera-FITC.nd2,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-5_spectral-green.nd2,-20.6528,2.3113,-2.561053,1.008517,0.992263,-0.192902,5208994304.0,1.00750991,0.04094613,-33.0575016,-0.04506451,0.99142357,16.04342205,0.0,0.0,1.0,False,True,True,True,True,False,True
batch_affine_results/green/slide-19_field-6/best_affine.txt,green,19,6,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-6_camera-FITC.nd2,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-19_field-6_spectral-green.nd2,-20.694,3.4847,-2.289615,1.01055,0.981611,2.4e-05,5176591872.0,1.00974302,0.03921646,-33.22762899,-0.04037216,0.98082734,18.72821167,0.0,0.0,1.0,True,True,True,True,True,True,True
batch_affine_results/green/slide-21_field-14/best_affine.txt,green,21,14,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-21_field-14_camera-FITC.nd2,../../data/Dataset_300Fovs/RAW/EYrainbow_slide-21_field-14_spectral-green.nd2,-20.4413,4.1288,-2.390196,1.00996,0.984309,0.326024,4801061376.0,1.00908114,0.04679225,-34.74493815,-0.04212006,0.98321341,19.20890993,0.0,0.0,1.0,True,True,True,True,True,True,True
